code_geo,libelle,part_commerce_transport_services_2023,population_2022,nb_etablissements_2023,densite_population_2022,taux_activite_2022,mediane_niveau_vie_2021,part_industrie_2023,part_construction_2023,nb_hotels_2022,nb_campings_2022
24243,Lisle,19.8,873.0,28.0,48.6,77.6,20020.0,5.8,44.2,0.0,1.0
24244,Lolme,0.9,191.0,7.0,27.6,75.0,18240.0,0.0,7.9,0.0,0.0
24245,Loubejac,3.4,256.0,5.0,13.8,71.2,17580.0,86.2,0.0,0.0,0.0
24246,Lunas,14.3,445.0,9.0,26.4,82.1,22180.0,0.0,14.3,0.0,0.0
24247,Lusignac,12.5,163.0,5.0,20.7,86.7,20440.0,0.0,0.0,0.0,0.0
24248,Lussas-et-Nontronneau,7.1,285.0,5.0,12.8,69.2,20130.0,0.0,78.6,0.0,0.0
24251,Manzac-sur-Vern,43.3,541.0,11.0,27.1,83.4,21460.0,0.0,16.7,1.0,0.0
24252,Marcillac-Saint-Quentin,27.0,839.0,31.0,51.0,80.8,22350.0,51.4,2.7,0.0,2.0
24253,Mareuil en Périgord,32.1,2316.0,84.0,15.4,73.1,20410.0,25.4,6.0,2.0,4.0
24254,Marnac,43.8,179.0,7.0,22.6,77.3,20960.0,0.0,31.2,0.0,0.0
24255,Marquay,42.9,587.0,25.0,24.2,80.7,21670.0,2.0,18.4,2.0,0.0
24256,Marsac-sur-l'Isle,63.4,3165.0,292.0,314.9,76.6,22230.0,15.9,5.2,1.0,0.0
24257,Marsalès,83.3,225.0,15.0,23.9,77.8,20830.0,0.0,9.5,0.0,1.0
24259,Eyraud-Crempse-Maurens,14.8,1666.0,33.0,33.0,75.6,22100.0,25.2,13.9,1.0,0.0
24260,Mauzac-et-Grand-Castang,2.7,876.0,10.0,55.3,36.0,21380.0,0.0,0.4,1.0,1.0
24261,Mauzens-et-Miremont,12.5,290.0,10.0,14.1,69.5,17590.0,45.8,12.5,0.0,0.0
24262,Mayac,0.0,322.0,2.0,28.5,74.3,21680.0,0.0,0.0,0.0,0.0
24263,Mazeyrolles,34.1,305.0,14.0,10.3,72.3,20310.0,44.3,1.1,0.0,0.0
24264,Ménesplet,32.2,1911.0,26.0,101.1,75.9,21410.0,7.9,44.7,1.0,0.0
24266,Mensignac,33.3,1520.0,22.0,58.3,76.9,21770.0,8.3,2.4,0.0,0.0
24267,Mescoules,0.0,178.0,6.0,36.7,82.6,21430.0,75.0,0.0,0.0,0.0
24268,Meyrals,28.9,710.0,19.0,39.1,81.9,20890.0,2.2,11.1,2.0,0.0
24269,Mialet,13.1,629.0,13.0,16.9,63.9,19560.0,0.0,31.1,0.0,1.0
24271,Milhac-de-Nontron,11.1,512.0,11.0,14.7,73.9,20840.0,9.5,68.3,0.0,1.0
24272,Minzac,10.5,495.0,10.0,31.1,78.8,22700.0,0.0,47.4,0.0,1.0
24273,Molières,36.0,352.0,10.0,16.6,68.6,21500.0,26.0,0.0,0.0,1.0
24274,Monbazillac,25.2,819.0,51.0,41.8,77.1,25040.0,11.2,1.2,0.0,1.0
24276,Monestier,54.8,396.0,14.0,22.3,78.1,21150.0,0.0,1.5,1.0,0.0
24277,Monfaucon,33.3,290.0,10.0,11.7,73.6,19200.0,0.0,11.1,0.0,1.0
24278,Monmadalès,12.5,80.0,3.0,15.9,74.1,,0.0,37.5,0.0,0.0
24279,Monmarvès,57.1,61.0,5.0,10.9,71.4,,0.0,0.0,0.0,0.0
24280,Monpazier,50.9,442.0,50.0,834.0,66.2,18700.0,7.5,6.9,1.0,0.0
24281,Monsac,25.0,178.0,5.0,16.6,74.1,22550.0,0.0,25.0,0.0,1.0
24282,Monsaguel,62.5,135.0,6.0,11.7,80.3,25410.0,0.0,12.5,0.0,0.0
24284,Montagnac-d'Auberoche,0.0,137.0,2.0,13.7,74.3,22160.0,0.0,0.0,0.0,0.0
24285,Montagnac-la-Crempse,5.2,391.0,12.0,15.3,77.3,18400.0,0.0,5.2,0.0,0.0
24286,Montagrier,4.4,507.0,21.0,36.1,75.0,20300.0,2.2,72.2,0.0,0.0
24287,Montaut,0.0,127.0,9.0,7.9,77.0,22580.0,0.0,12.5,0.0,0.0
24288,Montazeau,47.1,280.0,12.0,20.3,81.0,24230.0,0.0,5.9,0.0,0.0
24289,Montcaret,22.4,1405.0,52.0,82.3,75.7,21200.0,43.2,8.9,1.0,0.0
24290,Montferrand-du-Périgord,0.0,155.0,3.0,11.8,80.2,18630.0,0.0,40.0,1.0,0.0
24291,Montignac-Lascaux,59.7,2760.0,207.0,74.3,74.9,20610.0,6.9,11.1,6.0,1.0
24292,Montpeyroux,0.0,502.0,7.0,21.5,80.2,20310.0,0.0,18.8,0.0,0.0
24293,Monplaisant,69.0,268.0,20.0,48.2,82.2,22980.0,6.9,3.4,0.0,1.0
24294,Montpon-Ménestérol,29.8,5845.0,198.0,126.1,66.2,20380.0,16.0,2.7,0.0,1.0
24295,Montrem,40.3,1203.0,30.0,59.7,78.0,21910.0,39.8,10.0,0.0,0.0
24296,Mouleydier,56.4,1155.0,25.0,136.0,78.1,22080.0,19.1,1.1,1.0,0.0
24297,Moulin-Neuf,6.8,973.0,17.0,112.9,77.3,20360.0,50.0,2.8,0.0,0.0
24299,Mussidan,26.6,2778.0,107.0,721.6,68.9,19320.0,8.7,13.3,0.0,0.0
24300,Nabirat,53.1,350.0,15.0,21.5,78.3,21940.0,0.0,0.0,0.0,1.0
24301,Nadaillac,10.0,376.0,9.0,14.0,83.2,21190.0,20.0,20.0,2.0,0.0
24302,Nailhac,5.3,292.0,12.0,15.1,72.0,22920.0,5.3,31.6,0.0,1.0
24303,Nanteuil-Auriac-de-Bourzac,69.2,233.0,6.0,11.1,76.9,20800.0,0.0,0.0,0.0,0.0
24304,Nantheuil,52.1,984.0,16.0,58.5,77.6,21420.0,0.0,16.7,0.0,0.0
24305,Nanthiat,10.2,239.0,7.0,21.5,73.6,21350.0,73.5,4.1,0.0,0.0
24306,Nastringues,0.0,135.0,3.0,21.7,73.6,21130.0,0.0,0.0,0.0,0.0
24307,Naussannes,50.0,236.0,5.0,15.9,73.1,19260.0,0.0,0.0,0.0,1.0
24308,Négrondes,8.4,782.0,31.0,38.8,78.4,21460.0,60.0,15.3,1.0,0.0
24309,Neuvic,17.0,3663.0,77.0,141.9,61.2,20890.0,23.6,4.3,0.0,1.0
24311,Nontron,21.1,3049.0,186.0,123.6,76.1,20720.0,37.3,4.6,1.0,0.0
24312,Sanilhac,37.8,4720.0,182.0,78.8,77.1,23620.0,3.0,19.3,1.0,0.0
24313,Orliac,0.0,45.0,2.0,4.3,78.1,,0.0,25.0,0.0,0.0
24316,Parcoul-Chenaud,5.8,809.0,17.0,30.2,71.3,19690.0,2.9,75.4,0.0,1.0
24317,Paulin,27.8,245.0,8.0,21.4,69.8,21040.0,33.3,0.0,0.0,0.0
24318,Paunat,15.6,318.0,11.0,17.4,72.3,21370.0,0.0,31.2,0.0,0.0
24319,Paussac-et-Saint-Vivien,12.0,455.0,9.0,20.5,71.6,21090.0,52.0,4.0,0.0,0.0
24320,Payzac,21.6,977.0,21.0,20.5,77.8,19100.0,2.3,4.5,1.0,1.0
24321,Pazayac,41.7,803.0,27.0,117.4,74.7,21810.0,38.3,7.5,0.0,0.0
24322,Périgueux,25.3,29876.0,1516.0,3042.4,72.5,20740.0,2.6,1.3,5.0,0.0
24323,Petit-Bersac,37.5,187.0,7.0,17.3,80.4,21910.0,18.8,6.2,1.0,0.0
24324,Peyrignac,26.2,594.0,10.0,94.3,78.5,21970.0,50.0,0.0,0.0,1.0
24325,Pechs-de-l'Espérance,56.9,784.0,21.0,39.8,75.5,19920.0,5.6,18.1,0.0,3.0
24326,Peyzac-le-Moustier,68.4,198.0,7.0,19.6,73.6,19110.0,10.5,0.0,1.0,0.0
24327,Pezuls,33.3,118.0,2.0,11.4,78.6,24700.0,0.0,0.0,0.0,1.0
24328,Piégut-Pluviers,34.6,1178.0,53.0,65.0,72.9,20170.0,30.8,9.4,1.0,0.0
24329,Le Pizou,23.9,1416.0,23.0,83.2,76.3,20660.0,26.9,17.9,0.0,0.0
24330,Plazac,31.7,710.0,18.0,21.0,68.2,19610.0,7.3,12.2,0.0,1.0
24331,Pomport,7.0,738.0,31.0,37.7,78.0,23420.0,19.7,0.0,0.0,1.0
24334,Pontours,0.0,208.0,1.0,31.1,73.9,22850.0,0.0,0.0,0.0,0.0
24335,Port-Sainte-Foy-et-Ponchapt,39.1,2515.0,92.0,137.3,70.3,20490.0,13.5,3.7,0.0,0.0
24336,Prats-de-Carlux,7.7,487.0,14.0,37.5,76.3,22430.0,0.0,6.3,0.0,1.0
24337,Prats-du-Périgord,28.6,144.0,6.0,13.1,73.4,17690.0,9.5,47.6,0.0,0.0
24338,Pressignac-Vicq,5.3,454.0,13.0,26.6,72.7,20880.0,0.0,31.6,0.0,0.0
24339,Preyssac-d'Excideuil,34.2,147.0,9.0,43.5,81.3,22060.0,55.9,6.3,0.0,0.0
24340,Prigonrieux,47.2,4362.0,115.0,167.0,69.8,22360.0,13.8,9.4,0.0,0.0
24341,Proissans,33.3,1086.0,26.0,61.8,76.6,22150.0,11.1,24.1,0.0,3.0
24345,Queyssac,80.0,530.0,6.0,42.9,77.6,24570.0,0.0,0.0,0.0,0.0
24346,Quinsac,7.4,384.0,10.0,22.1,77.2,20300.0,73.5,13.2,0.0,0.0
24347,Rampieux,28.6,139.0,10.0,11.8,82.1,20120.0,0.0,28.6,0.0,0.0
24348,Razac-d'Eymet,25.0,321.0,13.0,26.1,71.0,20550.0,0.0,29.2,0.0,1.0
24349,Razac-de-Saussignac,4.0,339.0,16.0,29.3,72.3,21510.0,4.0,8.0,0.0,0.0
24350,Razac-sur-l'Isle,18.8,2367.0,38.0,166.2,77.4,21990.0,23.2,23.2,1.0,0.0
24351,Ribagnac,70.0,334.0,14.0,28.3,82.4,22430.0,0.0,3.3,0.0,0.0
24352,Ribérac,39.9,3770.0,214.0,165.4,70.4,19940.0,3.3,9.2,1.0,1.0
24353,La Rochebeaucourt-et-Argentine,80.4,331.0,13.0,19.1,85.2,21100.0,9.8,0.0,0.0,0.0
24354,La Roche-Chalais,25.1,3023.0,76.0,33.8,72.6,19500.0,46.5,4.8,0.0,1.0
24355,La Roque-Gageac,84.8,439.0,45.0,61.2,76.2,23030.0,0.0,3.0,4.0,3.0
24356,Rouffignac-Saint-Cernin-de-Reilhac,35.2,1662.0,62.0,27.7,73.3,19860.0,29.0,10.0,1.0,4.0
24357,Rouffignac-de-Sigoulès,7.7,321.0,11.0,49.2,80.5,23340.0,25.6,43.6,0.0,0.0
24359,Sadillac,0.0,102.0,3.0,18.1,84.5,19210.0,0.0,0.0,0.0,0.0
24360,Sagelat,22.2,317.0,9.0,41.9,75.4,20870.0,0.0,33.3,1.0,0.0
24361,Saint-Agne,20.0,443.0,11.0,75.5,82.9,21680.0,2.2,48.9,0.0,0.0
24362,Val de Louyre et Caudeau,12.4,1592.0,69.0,19.4,74.9,21000.0,51.9,4.2,0.0,1.0
24364,Coly-Saint-Amand,50.6,629.0,25.0,18.3,80.3,21170.0,15.6,0.0,2.0,2.0
24365,Saint-Amand-de-Vergt,0.0,245.0,5.0,19.4,78.8,21400.0,27.8,0.0,0.0,1.0
24366,Saint-André-d'Allas,30.4,885.0,20.0,30.8,76.5,22880.0,15.2,10.9,0.0,5.0
24367,Saint-André-de-Double,0.0,168.0,1.0,6.1,79.8,19480.0,0.0,0.0,0.0,0.0
24370,Saint-Antoine-de-Breuilh,16.3,1784.0,53.0,100.1,74.5,20140.0,52.9,7.5,0.0,1.0
24371,Saint-Aquilin,44.4,463.0,10.0,20.7,76.7,21220.0,5.6,0.0,0.0,0.0
24372,Saint-Astier,35.2,5309.0,189.0,155.0,72.6,22200.0,10.6,11.1,0.0,1.0
24373,Saint-Aubin-de-Cadelech,5.0,347.0,10.0,25.4,72.6,21630.0,37.5,30.0,0.0,0.0
24374,Saint-Aubin-de-Lanquais,9.1,357.0,4.0,38.5,81.3,23390.0,9.1,0.0,0.0,0.0
24375,Saint-Aubin-de-Nabirat,33.3,157.0,5.0,24.2,79.2,21960.0,16.7,0.0,0.0,2.0
24376,Saint Aulaye-Puymangou,25.5,1432.0,49.0,31.1,72.3,20450.0,24.3,12.7,1.0,1.0
24377,Saint-Avit-de-Vialard,39.5,151.0,8.0,17.9,76.1,21690.0,2.6,31.6,0.0,1.0
24378,Saint-Avit-Rivière,62.5,89.0,4.0,6.4,70.2,,0.0,25.0,0.0,1.0
24379,Saint-Avit-Sénieur,23.1,416.0,7.0,17.8,70.5,22750.0,15.4,23.1,0.0,0.0
24380,Saint-Barthélemy-de-Bellegarde,7.7,506.0,10.0,15.3,72.3,20550.0,26.9,30.8,0.0,0.0
24381,Saint-Barthélemy-de-Bussière,7.4,215.0,6.0,14.3,76.7,18350.0,85.2,0.0,1.0,0.0
24382,Saint-Capraise-de-Lalinde,18.8,526.0,18.0,137.3,77.2,20360.0,42.4,15.3,0.0,0.0
24383,Saint-Capraise-d'Eymet,78.6,172.0,6.0,15.4,72.8,20910.0,0.0,0.0,0.0,0.0
24384,Saint-Cassien,0.0,32.0,2.0,6.8,76.5,,0.0,0.0,0.0,0.0
24385,Saint-Cernin-de-Labarde,75.0,226.0,8.0,19.8,79.6,23430.0,0.0,2.8,0.0,0.0
24386,Saint-Cernin-de-l'Herm,9.1,195.0,7.0,12.0,75.2,18110.0,0.0,36.4,0.0,0.0
24388,Saint-Chamassy,34.8,496.0,12.0,31.8,72.9,21280.0,13.0,8.7,0.0,1.0
24390,Saint-Crépin-d'Auberoche,33.3,336.0,3.0,35.1,81.2,22200.0,0.0,0.0,0.0,0.0
24392,Saint-Crépin-et-Carlucet,36.7,532.0,38.0,28.7,80.4,22590.0,1.9,30.4,0.0,2.0
24393,Sainte-Croix,66.7,85.0,5.0,6.6,66.7,,0.0,0.0,0.0,0.0
24394,Sainte-Croix-de-Mareuil,4.5,144.0,6.0,12.1,70.5,20320.0,84.1,0.0,0.0,0.0
24395,Saint-Cybranet,54.5,373.0,18.0,36.1,80.8,20230.0,13.6,4.5,0.0,3.0
24396,Saint-Cyprien,38.6,1566.0,86.0,72.8,75.1,19500.0,8.2,12.7,2.0,1.0
24397,Saint-Cyr-les-Champagnes,34.0,302.0,17.0,19.1,76.5,19480.0,2.0,14.0,0.0,0.0
24398,Saint-Estèphe,27.3,584.0,22.0,27.3,75.3,19250.0,31.8,20.5,0.0,1.0
24399,Saint-Étienne-de-Puycorbier,0.0,109.0,1.0,8.1,70.3,17340.0,0.0,0.0,0.0,0.0
24401,Sainte-Eulalie-d'Ans,32.3,296.0,14.0,25.0,71.9,20710.0,3.1,46.2,0.0,0.0
24403,Saint-Félix-de-Bourdeilles,0.0,70.0,6.0,11.6,86.4,,0.0,38.5,0.0,1.0
24404,Saint-Félix-de-Reillac-et-Mortemart,56.7,178.0,11.0,8.8,77.0,21830.0,0.0,10.0,0.0,1.0
24405,Saint-Félix-de-Villadeix,13.6,319.0,18.0,18.9,71.3,20500.0,47.3,4.5,0.0,0.0
24406,Sainte-Foy-de-Belvès,71.4,141.0,2.0,19.0,25.6,,0.0,0.0,0.0,1.0
24407,Sainte-Foy-de-Longas,9.1,244.0,9.0,15.1,79.9,21980.0,0.0,9.1,0.0,0.0
24408,Saint-Front-d'Alemps,10.0,252.0,7.0,13.2,80.3,22650.0,0.0,20.0,0.0,0.0
24409,Saint-Front-de-Pradoux,14.0,1157.0,23.0,128.4,71.9,21540.0,4.3,73.6,0.0,0.0
24410,Saint-Front-la-Rivière,23.8,497.0,9.0,27.8,74.1,20850.0,0.0,38.1,0.0,0.0
24411,Saint-Front-sur-Nizonne,3.9,166.0,5.0,12.7,65.7,22830.0,82.4,7.8,0.0,0.0
24412,Saint-Geniès,26.4,893.0,49.0,26.6,80.6,21470.0,12.0,47.1,1.0,1.0
24413,Saint-Georges-Blancaneix,0.0,280.0,1.0,20.6,76.8,22660.0,0.0,0.0,0.0,0.0
24414,Saint-Georges-de-Montclard,21.9,279.0,10.0,20.4,81.0,20920.0,0.0,43.8,1.0,0.0
24415,Saint-Géraud-de-Corps,30.0,207.0,6.0,13.8,73.1,22120.0,0.0,30.0,0.0,1.0
24416,Saint-Germain-de-Belvès,70.0,176.0,8.0,24.5,83.5,20360.0,0.0,10.0,0.0,0.0
24417,Saint-Germain-des-Prés,0.0,482.0,8.0,25.4,77.1,20470.0,25.0,15.0,0.0,0.0
24418,Saint-Germain-du-Salembre,10.6,906.0,13.0,46.3,76.6,21430.0,59.6,17.0,0.0,0.0
24419,Saint-Germain-et-Mons,8.8,893.0,13.0,63.2,74.6,22430.0,0.0,23.5,0.0,0.0
24420,Saint-Géry,10.5,243.0,6.0,13.0,76.9,19190.0,73.7,0.0,0.0,0.0
24421,Saint-Geyrac,85.2,192.0,6.0,11.2,74.2,20780.0,0.0,10.2,0.0,0.0
24422,Saint-Hilaire-d'Estissac,0.0,126.0,3.0,20.5,78.2,23170.0,0.0,0.0,0.0,0.0
24423,Saint-Julien-Innocence-Eulalie,28.1,311.0,18.0,15.8,80.5,21610.0,0.0,31.2,0.0,0.0
24424,Saint-Jean-d'Ataux,0.0,132.0,3.0,10.9,79.2,19400.0,25.0,0.0,0.0,0.0
24425,Saint-Jean-de-Côle,13.8,365.0,12.0,28.7,77.7,21150.0,55.2,5.2,0.0,0.0
24426,Saint-Jean-d'Estissac,57.1,158.0,5.0,12.3,70.6,23760.0,0.0,0.0,0.0,0.0
24428,Saint-Jory-de-Chalais,36.5,543.0,18.0,17.1,69.9,19060.0,17.0,1.9,0.0,1.0
24429,Saint-Jory-las-Bloux,24.0,239.0,8.0,14.1,75.8,21670.0,70.5,1.6,0.0,0.0
24432,Saint-Julien-de-Lampon,41.9,657.0,17.0,49.6,71.7,21080.0,11.3,16.1,0.0,2.0
24434,Saint-Just,0.0,145.0,3.0,12.9,68.4,16450.0,0.0,20.0,0.0,0.0
24436,Saint-Laurent-des-Hommes,16.9,1022.0,26.0,32.0,74.6,22180.0,54.2,10.2,0.0,0.0
24437,Saint-Laurent-des-Vignes,71.1,1028.0,52.0,127.2,69.5,22760.0,20.7,4.2,2.0,0.0
24438,Saint-Laurent-la-Vallée,27.3,235.0,9.0,15.6,74.5,19030.0,18.2,22.7,0.0,1.0
24441,Saint-Léon-d'Issigeac,0.0,146.0,3.0,25.7,78.3,23030.0,0.0,0.0,0.0,0.0
24442,Saint-Léon-sur-l'Isle,18.6,2072.0,32.0,140.2,75.5,21100.0,29.5,5.1,0.0,0.0
24443,Saint-Léon-sur-Vézère,55.6,430.0,32.0,31.2,65.3,17720.0,0.0,23.6,1.0,2.0
24444,Saint-Louis-en-l'Isle,0.0,311.0,3.0,110.3,76.7,21730.0,0.0,14.3,0.0,0.0
24445,Saint-Marcel-du-Périgord,60.0,138.0,8.0,12.0,77.3,20290.0,0.0,10.0,0.0,0.0
24446,Saint-Marcory,0.0,54.0,2.0,11.3,83.3,,0.0,0.0,0.0,0.0
24448,Saint-Martial-d'Albarède,86.5,485.0,11.0,47.2,76.8,22270.0,8.3,1.0,0.0,0.0
24449,Saint-Martial-d'Artenset,44.3,944.0,25.0,29.4,73.7,22210.0,9.8,14.8,0.0,0.0
24450,Saint-Martial-de-Nabirat,14.6,578.0,20.0,37.1,78.9,21910.0,4.9,9.8,0.0,2.0
24451,Saint-Martial-de-Valette,25.0,801.0,27.0,51.0,77.5,21970.0,54.0,16.5,0.0,1.0
24452,Saint-Martial-Viveyrol,22.5,184.0,8.0,14.6,76.7,20200.0,0.0,67.5,0.0,0.0
24453,Saint-Martin-de-Fressengeas,21.7,362.0,12.0,17.4,72.2,22370.0,0.0,30.4,0.0,0.0
24454,Saint-Martin-de-Gurson,5.2,637.0,14.0,25.9,74.7,19820.0,67.5,2.6,0.0,0.0
24455,Saint-Martin-de-Ribérac,24.0,728.0,12.0,44.4,77.9,21510.0,24.0,20.0,0.0,0.0
24456,Saint-Martin-des-Combes,7.7,203.0,7.0,14.5,78.1,22660.0,0.0,30.8,0.0,0.0
24457,Saint-Martin-l'Astier,20.0,140.0,2.0,14.9,70.8,22430.0,0.0,0.0,0.0,0.0
24458,Saint-Martin-le-Pin,0.0,273.0,6.0,17.6,75.5,21980.0,54.5,18.2,0.0,0.0
24459,Saint-Mayme-de-Péreyrol,27.3,287.0,15.0,26.7,82.9,21750.0,4.5,22.7,0.0,0.0
24460,Saint-Méard-de-Drône,29.4,489.0,8.0,54.6,73.0,20450.0,0.0,35.3,0.0,0.0
24461,Saint-Méard-de-Gurçon,49.0,801.0,31.0,28.2,81.3,21000.0,6.7,9.6,0.0,0.0
24462,Saint-Médard-de-Mussidan,49.4,1619.0,52.0,66.2,77.6,21300.0,11.8,10.1,0.0,0.0
24463,Saint-Médard-d'Excideuil,35.2,545.0,29.0,29.7,73.4,22370.0,42.6,11.4,0.0,1.0
24464,Saint-Mesmin,13.0,334.0,10.0,11.3,64.7,19970.0,34.8,4.3,0.0,0.0
24465,Saint-Michel-de-Double,0.0,228.0,3.0,7.7,71.2,19550.0,0.0,16.7,0.0,0.0
24466,Saint-Michel-de-Montaigne,1.9,323.0,9.0,35.5,74.2,21070.0,22.6,34.0,0.0,0.0
24468,Saint-Michel-de-Villadeix,8.3,299.0,16.0,21.1,85.2,21870.0,0.0,16.7,0.0,0.0
24470,Sainte-Mondane,22.2,301.0,7.0,31.3,80.5,22900.0,0.0,0.0,0.0,1.0
24471,Sainte-Nathalène,44.2,648.0,16.0,47.8,76.2,22430.0,2.3,0.0,1.0,4.0
24472,Saint-Nexans,76.8,1013.0,17.0,81.8,77.5,23030.0,0.0,1.0,1.0,0.0
24473,Sainte-Orse,6.2,349.0,10.0,14.8,71.0,19950.0,0.0,25.0,1.0,0.0
24474,Saint-Pancrace,27.3,150.0,7.0,22.4,77.3,22470.0,9.1,9.1,0.0,0.0
24476,Saint-Pantaly-d'Excideuil,14.3,160.0,5.0,18.9,77.0,21150.0,0.0,0.0,0.0,0.0
24477,Saint-Pardoux-de-Drône,0.0,191.0,2.0,22.0,80.6,20250.0,0.0,0.0,0.0,0.0
24478,Saint-Pardoux-et-Vielvic,0.0,187.0,3.0,13.1,71.9,20640.0,0.0,0.0,0.0,0.0
24479,Saint-Pardoux-la-Rivière,68.2,1170.0,41.0,49.1,74.0,19910.0,15.4,2.6,1.0,1.0
24480,Saint-Paul-de-Serre,25.0,333.0,7.0,31.9,79.1,24880.0,0.0,18.8,0.0,0.0
24481,Saint-Paul-la-Roche,37.7,533.0,12.0,13.6,73.9,19030.0,32.8,0.0,0.0,0.0
24482,Saint-Paul-Lizonne,15.4,277.0,8.0,29.8,75.4,20280.0,3.8,50.0,1.0,0.0
24483,Saint-Perdoux,0.0,142.0,6.0,19.1,68.4,20810.0,0.0,25.0,0.0,0.0
24484,Saint-Pierre-de-Chignac,41.0,944.0,26.0,60.1,83.6,22070.0,4.9,0.0,1.0,0.0
24485,Saint-Pierre-de-Côle,9.8,428.0,9.0,21.6,76.0,19980.0,61.0,9.8,0.0,1.0
24486,Saint-Pierre-de-Frugie,25.7,482.0,15.0,22.2,69.2,19820.0,8.6,40.0,0.0,0.0
24487,Saint-Pierre-d'Eyraud,28.3,1801.0,30.0,68.8,76.8,21160.0,23.9,5.4,0.0,0.0
24488,Saint-Pompon,58.2,363.0,15.0,13.2,73.6,20250.0,0.0,7.3,0.0,1.0
24489,Saint-Priest-les-Fougères,17.1,376.0,8.0,18.0,78.9,19590.0,11.4,20.0,0.0,0.0
24490,Saint Privat en Périgord,15.2,1127.0,14.0,25.6,68.7,20480.0,0.0,28.3,0.0,0.0
24491,Saint-Rabier,35.1,560.0,18.0,35.3,76.8,22000.0,5.4,10.8,0.0,0.0
24492,Sainte-Radegonde,50.0,76.0,3.0,15.8,85.4,,0.0,0.0,0.0,0.0
24493,Saint-Raphaël,13.3,94.0,4.0,13.2,72.0,,0.0,0.0,0.0,0.0
24494,Saint-Rémy,4.2,502.0,8.0,22.6,72.0,22500.0,0.0,79.2,0.0,2.0
24495,Saint-Romain-de-Monpazier,33.3,108.0,4.0,14.4,71.0,17210.0,0.0,33.3,0.0,0.0
24496,Saint-Romain-et-Saint-Clément,33.3,331.0,4.0,24.0,76.5,22200.0,33.3,0.0,0.0,0.0
24498,Saint-Saud-Lacoussière,46.2,823.0,25.0,14.2,70.6,19940.0,11.5,5.8,2.0,3.0
24499,Saint-Sauveur,21.7,855.0,17.0,91.8,76.9,24720.0,13.0,21.7,0.0,0.0
24500,Saint-Sauveur-Lalande,0.0,149.0,4.0,16.0,76.4,21040.0,0.0,63.6,0.0,0.0
24501,Saint-Seurin-de-Prats,28.9,461.0,13.0,82.9,71.6,19920.0,23.7,0.0,0.0,0.0
24502,Saint-Séverin-d'Estissac,0.0,91.0,1.0,17.1,76.1,21220.0,0.0,0.0,0.0,0.0
24504,Saint-Sulpice-de-Roumagnac,46.7,283.0,8.0,26.4,80.3,21170.0,0.0,13.3,0.0,0.0
24505,Saint-Sulpice-d'Excideuil,4.8,368.0,8.0,18.7,74.1,20800.0,23.8,42.9,0.0,0.0
24507,Sainte-Trie,0.0,113.0,6.0,10.4,82.0,20850.0,0.0,16.7,0.0,0.0
24508,Saint-Victor,0.0,212.0,7.0,41.4,67.7,24040.0,0.0,40.0,0.0,0.0
24509,Saint-Vincent-de-Connezac,17.9,671.0,9.0,45.3,73.1,19530.0,5.1,25.6,0.0,0.0
24510,Saint-Vincent-de-Cosse,90.5,384.0,17.0,53.4,70.3,19900.0,1.6,0.0,1.0,1.0
24511,Saint-Vincent-Jalmoutiers,0.0,220.0,6.0,13.6,69.0,20070.0,10.0,40.0,0.0,0.0
24512,Saint-Vincent-le-Paluel,14.3,293.0,6.0,42.7,77.2,23450.0,0.0,14.3,1.0,0.0
24513,Saint-Vincent-sur-l'Isle,0.0,309.0,2.0,31.0,77.5,22350.0,0.0,16.7,0.0,0.0
24514,Saint-Vivien,0.0,238.0,7.0,27.9,78.2,19560.0,0.0,20.0,0.0,0.0
24515,Salagnac,0.4,717.0,5.0,79.0,67.3,20110.0,0.2,0.0,0.0,0.0
24516,Salignac-Eyvigues,41.1,1184.0,56.0,27.2,77.3,22090.0,2.3,5.2,0.0,2.0
24517,Salles-de-Belvès,0.0,77.0,2.0,8.8,79.1,,83.3,0.0,0.0,0.0
24518,Salon,47.8,275.0,11.0,16.2,70.3,20400.0,17.4,8.7,0.0,0.0
24519,Sarlande,87.4,423.0,15.0,12.2,76.9,20430.0,0.0,5.8,0.0,0.0
24520,Sarlat-la-Canéda,45.0,8786.0,748.0,186.4,73.8,21280.0,11.2,7.1,23.0,6.0
24521,Sarliac-sur-l'Isle,48.5,1050.0,20.0,109.7,78.1,22450.0,3.1,25.8,0.0,0.0
24522,Sarrazac,27.6,364.0,14.0,12.2,67.6,20780.0,6.9,20.7,0.0,0.0
24523,Saussignac,50.0,412.0,17.0,45.9,74.5,23400.0,0.0,7.9,0.0,0.0
24524,Savignac-de-Miremont,50.0,174.0,6.0,22.8,83.9,22700.0,0.0,0.0,0.0,0.0
24525,Savignac-de-Nontron,23.1,205.0,4.0,21.2,79.9,22680.0,0.0,15.4,0.0,0.0
24526,Savignac-Lédrier,38.9,715.0,26.0,26.6,69.4,19790.0,5.3,18.3,0.0,0.0
24527,Savignac-les-Églises,22.1,947.0,29.0,43.2,64.9,21320.0,9.8,32.0,0.0,0.0
24528,Sceau-Saint-Angel,0.0,126.0,1.0,7.2,72.0,19280.0,0.0,0.0,0.0,0.0
24529,Segonzac,30.0,204.0,5.0,52.6,77.7,21650.0,0.0,0.0,0.0,0.0
24531,Sergeac,42.9,215.0,8.0,20.1,76.5,19600.0,0.0,14.3,1.0,0.0
