Code;Libellé;Part des effectifs des commerces, transports, services divers 2023;Population municipale 2022;Nombre d'établissements 2023;Densité de population (historique depuis 1876) 2022;Taux d'activité par tranche d'âge 2022;Médiane du niveau de vie 2021;Part des effectifs de l'industrie 2023;Part des effectifs de la construction 2023
10137;Engente;0,0;28;4;5.5;63.6;N/A - secret statistique;0,0;0,0
10138;Épagne;9.1;131;6;33.2;73.5;22820;9.1;63.6
10139;Épothémont;83.9;154;5;14.8;85.7;22940;9.7;1.6
10140;Ervy-le-Châtel;31.6;1108;39;51.8;72.7;19020;9.7;5,0
10141;Essoyes;35.7;711;55;20,0;74.9;21340;6.4;0.7
10142;Estissac;37,0;1797;58;70,0;76.2;21010;16.5;17.9
10143;Étourvy;14.3;144;8;9.3;66.2;24210;0,0;51.4
10144;Étrelles-sur-Aube;0,0;157;4;15.1;80.2;24310;0,0;12.5
10145;Faux-Villecerf;8.7;215;10;10.1;70.6;24090;52.2;4.3
10146;Fay-lès-Marcilly;14.3;84;7;14.6;80,0;N/A - secret statistique;14.3;14.3
10147;Fays-la-Chapelle;0,0;120;1;206.9;84.6;24760;0,0;0,0
10148;Ferreux-Quincey;6.7;405;6;26.4;77.4;25880;40,0;6.7
10149;Feuges;84.1;332;8;30.2;78.4;25100;0,0;8.7
10150;Fontaine;1.4;247;7;43.5;78.9;24240;75.7;1.4
10151;Fontaine-les-Grès;23.7;903;31;74.3;79.8;20990;41.8;12.5
10153;Fontaine-Mâcon;33.3;618;18;38.6;78.1;26490;0,0;28.6
10154;Fontenay-de-Bossery;94.6;70;10;8.3;64.1;N/A - secret statistique;0,0;0.9
10155;Fontette;11.1;179;36;9.2;80.2;35380;9.5;3.2
10156;Fontvannes;3.4;715;10;55,0;71.8;21720;0,0;5.6
10157;La Fosse-Corduan;0,0;213;2;57.1;83.3;23550;0,0;0,0
10158;Fouchères;33.3;507;22;59.1;80.4;23610;20.8;25,0
10159;Fralignes;0,0;96;1;18.7;82.5;N/A - secret statistique;0,0;0,0
10160;Fravaux;0,0;36;3;9.7;75,0;N/A - secret statistique;0,0;0,0
10161;Fresnay;71.4;50;3;6.6;84.6;N/A - secret statistique;0,0;0,0
10162;Fresnoy-le-Château;80.6;285;14;24.8;83.7;24620;0,0;6.5
10163;Fuligny;0,0;40;3;3.9;70.6;N/A - secret statistique;0,0;0,0
10164;Gélannes;0,0;704;6;58,0;74.6;22210;0,0;0,0
10165;Géraudot;60,0;339;15;20.3;74.9;22710;0,0;25.7
10166;Les Grandes-Chapelles;6.7;398;16;18,0;76.1;21960;13.3;20,0
10167;Grandville;57.1;87;4;9.4;65.4;N/A - secret statistique;0,0;0,0
10168;Les Granges;0,0;80;2;49.7;78.8;N/A - secret statistique;0,0;0,0
10169;Gumery;28.6;220;9;20.1;78.3;23900;35.7;0,0
10170;Gyé-sur-Seine;20.7;464;34;19.6;81.3;24660;51.2;0.8
10171;Hampigny;0,0;220;4;23.2;78.1;20630;0,0;50,0
10172;Herbisse;56.2;150;13;6.8;83.3;23900;0,0;3.1
10173;Isle-Aumont;7.7;490;5;140.8;77.4;26360;0,0;53.8
10174;Isle-Aubigny;11.1;171;6;9.1;75.3;22610;0,0;0,0
10175;Jasseines;27.8;160;7;9.8;81.8;21120;22.2;0,0
10176;Jaucourt;0,0;141;6;21.3;78.8;23640;0,0;40,0
10177;Javernant;23.1;160;4;28.5;85.5;27470;53.8;0,0
10178;Jessains;25,0;253;5;23.3;78.4;23560;0,0;12.5
10179;Jeugny;17.6;462;9;29.1;77.2;22420;0,0;5.9
10180;Joncreuil;0,0;96;1;9.1;68.1;N/A - secret statistique;0,0;0,0
10181;Jully-sur-Sarce;7.3;221;11;7.3;85.2;23970;61,0;0,0
10182;Juvancourt;33.3;108;2;13,0;77.8;18640;0,0;0,0
10183;Juvanzé;0,0;35;1;7.1;76.9;N/A - secret statistique;0,0;0,0
10184;Juzanvigny;0,0;130;4;17,0;71.2;20960;0,0;0,0
10185;Lagesse;27.3;209;5;16.6;71.6;20310;0,0;9.1
10186;Laines-aux-Bois;52.4;530;10;32.3;80.8;27090;19,0;4.8
10187;Landreville;10.7;385;41;27.1;76.6;24830;0.9;8,0
10188;Lantages;9.1;214;6;11.3;80.4;23700;0,0;0,0
10189;Lassicourt;0,0;53;2;6.9;69.2;N/A - secret statistique;0,0;0,0
10190;Laubressel;33.3;559;15;34.4;78.8;24970;0,0;36.4
10191;Lavau;77,0;971;65;169.2;79.3;24670;14.7;5.6
10192;Lentilles;30.8;128;6;7.5;76.3;19800;0,0;30.8
10193;Lesmont;11.1;301;14;30.3;71.6;21120;11.1;0,0
10194;Lévigny;0,0;91;6;6.6;77.4;N/A - secret statistique;0,0;16.7
10195;Lhuître;0,0;271;6;7.6;75.6;22870;7.1;0,0
10196;Lignières;0,0;222;5;8.6;78.9;20020;0,0;28.6
10197;Lignol-le-Château;52.2;160;10;7.3;75.5;24390;0,0;13,0
10198;Lirey;0,0;115;1;23.8;76.6;23730;0,0;0,0
10199;Loches-sur-Ource;11,0;350;33;25.5;81.7;23870;0.9;12.8
10200;La Loge-aux-Chèvres;41.7;94;4;33.3;77.5;N/A - secret statistique;0,0;41.7
10201;La Loge-Pomblin;0,0;58;1;11.1;72.4;N/A - secret statistique;0,0;0,0
10202;Les Loges-Margueron;3.7;214;7;6.9;50.9;23010;8.1;1.5
10203;Longchamp-sur-Aujon;20,0;366;8;22.3;79.2;22100;0,0;20,0
10204;Longeville-sur-Mogne;0,0;138;2;33.3;77.1;20270;0,0;0,0
10205;Longpré-le-Sec;33.3;69;4;4.4;77.1;N/A - secret statistique;0,0;0,0
10206;Longsols;63,0;132;8;10.5;83.9;24410;0,0;3.7
10207;Longueville-sur-Aube;0,0;133;6;11.4;84.1;26270;0,0;11.1
10208;La Louptière-Thénard;72,0;300;8;21.9;81.7;25130;0,0;0,0
10209;Lusigny-sur-Barse;15.1;2265;64;59.7;72.6;24050;23.2;9.8
10210;Luyères;38.6;460;15;26.5;74.3;25220;19.3;17.5
10211;Macey;32.1;982;11;48,0;82.1;27200;13.2;13.2
10212;Machy;0,0;108;1;39.4;81.7;20620;0,0;0,0
10213;Magnant;76.1;163;14;10.6;80.2;22870;12,0;1.7
10214;Magnicourt;0,0;85;6;10.8;75.6;N/A - secret statistique;28.6;28.6
10215;Magny-Fouchard;72.5;261;12;17.2;83.3;21650;0,0;10,0
10216;Mailly-le-Camp;45.7;2012;38;47.1;88.3;20980;12.8;10.4
10217;Maison-des-Champs;0,0;35;1;8,0;93.1;N/A - secret statistique;0,0;0,0
10218;Maisons-lès-Chaource;76.3;176;6;30.1;71.6;21600;0,0;5.3
10219;Maisons-lès-Soulaines;0,0;64;4;10.4;80.6;N/A - secret statistique;0,0;40,0
10220;Maizières-la-Grande-Paroisse;51.4;1521;66;74.3;74.8;22670;25.8;1.8
10221;Maizières-lès-Brienne;0,0;160;5;16.8;70.3;21520;0,0;33.3
10222;Maraye-en-Othe;25,0;429;9;10.1;75.9;22270;0,0;45.8
10223;Marcilly-le-Hayer;7.5;713;15;20.8;73.3;20340;3.2;0,0
10224;Marigny-le-Châtel;33.5;1753;51;86.3;78.6;22390;20.6;15.2
10225;Marnay-sur-Seine;33.3;235;9;23.3;80.7;23620;0,0;25,0
10226;Marolles-lès-Bailly;0,0;120;5;27.3;83.8;23640;0,0;0,0
10227;Marolles-sous-Lignières;84.5;363;9;24,0;80.8;22590;0,0;3.9
10228;Mathaux;0,0;212;3;17,0;83.4;22250;0,0;0,0
10229;Maupas;25,0;99;2;23.2;91.7;N/A - secret statistique;0,0;0,0
10230;Mergey;7.7;663;12;44.2;80,0;24980;0,0;48.7
10231;Le Mériot;32.3;617;12;49,0;80.3;23600;52.6;1.6
10232;Merrey-sur-Arce;22,0;325;20;38.7;78.9;24420;2.4;4.9
10233;Méry-sur-Seine;25.9;1442;41;116.1;77.6;20690;24.4;1.9
10234;Mesgrigny;43.5;260;9;35.8;78.9;23700;23.9;2.2
10235;Mesnil-la-Comtesse;0,0;56;5;58.9;88.9;N/A - secret statistique;0,0;37.5
10236;Mesnil-Lettre;0,0;58;5;6.5;84.8;N/A - secret statistique;0,0;20,0
10237;Mesnil-Saint-Loup;7.1;583;16;51.1;72.1;22580;2,0;14.3
10238;Mesnil-Saint-Père;89.9;438;20;25.1;76.6;22300;0,0;0,0
10239;Mesnil-Sellières;23.1;574;8;68.1;80.3;24740;0,0;0,0
10240;Messon;33.3;470;11;40.9;80.5;26990;0,0;45.8
10241;Metz-Robert;25,0;55;3;12.9;83.3;N/A - secret statistique;0,0;0,0
10242;Meurville;0,0;155;20;9.5;78,0;30050;28.6;0,0
10243;Molins-sur-Aube;0,0;103;2;16.5;87,0;22270;0,0;0,0
10245;Montaulin;26.5;818;12;65.9;86.2;25620;11.8;32.4
10246;Montceaux-lès-Vaudes;0,0;246;3;24.3;78,0;24520;0,0;0,0
10247;Montfey;0,0;115;2;10,0;70.8;24530;0,0;57.1
10248;Montgueux;6.8;388;32;34.5;78.6;27420;3.4;3.4
10249;Montiéramey;71.4;405;13;60.2;77.9;22860;6.1;2,0
10250;Montier-en-l'Isle;52.9;218;10;20.7;75.4;23280;0,0;0,0
10251;Montigny-les-Monts;25,0;250;4;17.1;82.1;22590;0,0;0,0
10252;Montmartin-le-Haut;0,0;64;1;39.8;76.3;N/A - secret statistique;0,0;0,0
10253;Montmorency-Beaufort;50,0;142;5;15.1;80,0;22210;0,0;33.3
10254;Montpothier;0,0;329;6;42.6;78.8;24520;84.6;2.6
10255;Montreuil-sur-Barse;3,0;291;8;22.2;83,0;26620;3,0;66.7
10256;Montsuzain;64.9;396;18;20.2;82.9;24830;0,0;1.3
10257;Morembert;0,0;29;2;11.6;84.2;N/A - secret statistique;0,0;33.3
10258;Morvilliers;5.9;270;9;17.3;80.7;22340;0,0;64.7
10259;La Motte-Tilly;76,0;369;5;31.8;74.9;22810;0,0;4,0
10260;Moussey;89.4;661;16;91.2;83.8;24650;0,0;7.3
10261;Mussy-sur-Seine;25.5;944;26;33.6;74.1;20250;19.9;5.6
10262;Neuville-sur-Seine;13.7;383;39;26.6;78.3;27980;30.5;0,0
10263;Neuville-sur-Vanne;53.3;469;9;27.2;76.2;21360;0,0;0,0
10264;Noé-les-Mallets;24.6;104;26;12.5;79.3;26830;5.8;0,0
10265;Les Noës-près-Troyes;21.6;3260;31;4465.8;70.2;18750;6.4;18.2
10266;Nogent-en-Othe;0,0;44;2;4.9;75.9;N/A - secret statistique;0,0;0,0
10267;Nogent-sur-Aube;51.6;311;15;19.4;82.7;23790;4.7;29.7
10268;Nogent-sur-Seine;39.9;5673;222;282.5;74.1;20620;36.5;3.7
10269;Nozay;70,0;156;8;9.9;83.7;26990;5,0;5,0
10270;Onjon;23.5;260;11;11.7;80.8;22630;0,0;0,0
10271;Origny-le-Sec;19.4;603;16;37,0;77.7;22280;22.2;22.2
10272;Ormes;14.3;168;4;16.6;78.8;23710;0,0;0,0
10273;Ortillon;0,0;22;3;2.7;100,0;N/A - secret statistique;0,0;0,0
10274;Orvilliers-Saint-Julien;19.2;312;17;13,0;83.8;22380;19.2;11.5
10275;Ossey-les-Trois-Maisons;44.4;589;9;36.2;81.6;21680;0,0;11.1
10276;Paisy-Cosdon;11,0;334;11;18.7;72.1;23110;74,0;1.4
10278;Pargues;0,0;142;5;10.2;81.7;22950;0,0;50,0
10279;Pars-lès-Chavanges;0,0;47;3;5.5;79.2;N/A - secret statistique;0,0;0,0
10280;Pars-lès-Romilly;45.2;834;9;46.6;76,0;22080;0,0;9.7
10281;Le Pavillon-Sainte-Julie;41.2;278;4;12.1;85.2;26600;0,0;5.9
10282;Payns;43.5;1396;29;82.3;78.1;24410;29.9;2.7
10283;Pel-et-Der;0,0;128;6;9.7;81,0;27630;0,0;11.1
10284;Périgny-la-Rose;0,0;160;3;23.3;76.3;21900;0,0;28.6
10285;Perthes-lès-Brienne;0,0;63;4;17.4;78.6;N/A - secret statistique;0,0;0,0
10286;Petit-Mesnil;0,0;202;2;13.6;83.1;23640;0,0;0,0
10287;Piney;22.6;1417;49;20,0;78.4;21860;12.9;5.2
10288;Plaines-Saint-Lange;14.3;267;4;24.9;77.8;21610;0,0;14.3
10289;Plancy-l'Abbaye;59.2;963;27;23.3;76.6;20260;16.5;1.9
10290;Planty;41.7;231;7;21.3;72.9;20900;0,0;0,0
10291;Plessis-Barbuise;0,0;183;11;33.3;81.7;23770;0,0;39.3
10293;Poivres;0,0;156;2;3.7;76.5;23010;33.3;0,0
10294;Poligny;0,0;58;2;36.5;80,0;N/A - secret statistique;0,0;50,0
10295;Polisot;58.2;322;33;30.6;78.5;25870;1.5;1.5
10296;Polisy;7.8;176;17;15.5;79.8;24420;39.2;0,0
10297;Pont-Sainte-Marie;65.7;5202;296;1303.8;74.2;19740;12.7;3.3
10298;Pont-sur-Seine;39.8;1117;26;69.2;78.4;21520;6.9;18.5
10299;Pouan-les-Vallées;80,0;503;21;30.3;81.6;24160;0.7;7.1
10300;Pougy;46.2;266;9;29.7;87.9;22930;0,0;15.4
10301;Pouy-sur-Vannes;53.6;181;12;11.4;76.9;21470;0,0;21.4
10302;Praslin;0,0;91;4;7.6;76.6;N/A - secret statistique;0,0;50,0
10303;Précy-Notre-Dame;0,0;68;2;15,0;71.4;N/A - secret statistique;0,0;0,0
10304;Précy-Saint-Martin;27.3;179;4;27.2;73.1;22540;0,0;0,0
10305;Prémierfait;70,0;90;4;6.1;89.3;N/A - secret statistique;0,0;0,0
10306;Proverville;5.3;223;7;31.9;73.7;25470;0,0;42.1
10307;Prugny;33.3;366;10;42.5;80.3;26530;0,0;5.6
10308;Prunay-Belleville;41.7;222;8;8.7;75.6;23010;0,0;8.3
10309;Prusy;0,0;88;4;22.3;75.6;N/A - secret statistique;0,0;33.3
10310;Puits-et-Nuisement;0,0;201;3;16.5;85.2;21200;0,0;0,0
10312;Racines;0,0;177;1;23.6;79.8;19420;0,0;0,0
10313;Radonvilliers;70.6;326;6;14,0;70.9;22400;0,0;8.8
10314;Ramerupt;5.7;415;13;30.5;80.5;22990;4.5;2.3
10315;Rances;0,0;46;4;12.1;66.7;N/A - secret statistique;0,0;0,0
10316;Rhèges;82.2;208;14;14.1;70.1;20900;0,0;0,0
10317;Les Riceys;15.9;1192;141;27.8;84,0;22800;9.2;1,0
10318;Rigny-la-Nonneuse;14.3;158;4;8.7;78.8;25780;0,0;0,0
10319;Rigny-le-Ferron;20,0;322;10;16.9;74.2;20850;55,0;0,0
10320;Rilly-Sainte-Syre;0,0;230;6;16.2;84.2;24460;9.1;63.6
10321;La Rivière-de-Corps;59.8;3681;54;507,0;77.7;25040;5.2;9.4
10323;Romilly-sur-Seine;43.4;14751;417;582.6;72,0;17610;12,0;5.2
10324;Roncenay;55.6;170;6;44.5;78.6;25520;0,0;11.1
10325;Rosières-près-Troyes;50.2;4866;176;781.1;64.7;24100;18.4;5.9
10326;Rosnay-l'Hôpital;9.1;160;6;12.8;80.2;23150;0,0;68.2
10327;La Rothière;86.7;125;4;17.5;76.4;22670;0,0;0,0
10328;Rouilly-Sacey;85.1;388;8;19.9;83.7;24710;0,0;3,0
10329;Rouilly-Saint-Loup;4.4;536;11;47.6;75.6;24600;1.1;3.3
10330;Rouvres-les-Vignes;5.6;114;12;13.8;87,0;26690;0,0;0,0
10331;Rumilly-lès-Vaudes;5.9;580;17;13.7;77.4;23680;31.4;29.4
10332;Ruvigny;14.3;502;10;121,0;78.1;26630;2.9;2.9
10333;Saint-André-les-Vergers;53.2;12695;312;2166.4;74.7;21440;14.4;7,0
10334;Saint-Aubin;53.3;591;12;33.3;76,0;22870;6.5;2.2
10335;Saint-Benoist-sur-Vanne;0.6;229;8;13.7;74.8;20430;87.9;0,0
10336;Saint-Benoît-sur-Seine;45.7;428;8;36.3;83.2;25520;0,0;14.3
10337;Saint-Christophe-Dodinicourt;50,0;32;2;6.6;73.7;N/A - secret statistique;0,0;0,0
10338;Saint-Étienne-sous-Barbuise;87.2;175;4;16.1;83.8;25150;6.4;0,0
10339;Saint-Flavy;55.7;297;7;17.2;82,0;23660;0,0;27.1
10340;Saint-Germain;55,0;2402;48;174.1;74,0;23480;11.1;11.1
10341;Saint-Hilaire-sous-Romilly;18.8;339;16;16.8;79.5;23580;71.5;4.2
10342;Saint-Jean-de-Bonneval;20,0;403;7;65.6;82.6;25150;0,0;20,0
10343;Saint-Julien-les-Villas;60.5;6752;181;1283.7;75.3;22370;6.4;11,0
10344;Saint-Léger-près-Troyes;59.6;915;15;99.3;79.3;25190;0,0;20.2
10345;Saint-Léger-sous-Brienne;84,0;386;10;28.6;73.7;22770;0,0;0,0
10346;Saint-Léger-sous-Margerie;0,0;52;4;7.9;68.6;N/A - secret statistique;0,0;0,0
10347;Saint-Loup-de-Buffigny;0,0;213;8;21,0;78.5;23680;0,0;25,0
10348;Saint-Lupien;5.9;231;8;10.1;83.1;21960;0,0;0,0
10349;Saint-Lyé;25.7;2867;67;87.7;76.5;25270;19.6;15.4
10350;Saint-Mards-en-Othe;40,0;639;12;20.4;74.7;20860;0,0;10,0
10351;Saint-Martin-de-Bossenay;10.7;350;11;21.5;79.3;22820;0,0;10.7
10352;Sainte-Maure;28.9;1792;55;85.7;78.7;24890;5.7;32.2
10353;Saint-Mesmin;21.4;907;17;56.2;81.2;22510;1.8;14.3
10354;Saint-Nabord-sur-Aube;0,0;140;4;16.4;86.1;24160;20,0;26.7
10355;Saint-Nicolas-la-Chapelle;25,0;75;4;6.5;88.9;N/A - secret statistique;0,0;0,0
10356;Saint-Oulph;38.9;326;7;29.8;82.9;22660;33.3;5.6
10357;Saint-Parres-aux-Tertres;73.5;3214;178;271.9;76.5;23550;0.9;1.2
10358;Saint-Parres-lès-Vaudes;38.9;1079;49;350.3;71.8;23100;15.6;22.1
10359;Saint-Phal;4,0;517;9;15.5;80.2;22290;29.7;54.5
10360;Saint-Pouange;23.1;1000;20;99.8;73.2;26560;21.9;6.9
10361;Saint-Remy-sous-Barbuise;55.6;254;5;16.3;86.2;24270;0,0;11.1
10362;Sainte-Savine;46.6;10457;321;1385,0;75,0;21590;25.5;5.3
10363;Saint-Thibault;33.4;551;31;47.1;76,0;23990;31.6;24.8
10364;Saint-Usage;0,0;69;8;4.2;82.9;N/A - secret statistique;0,0;0,0
10365;Salon;46.9;128;6;5.9;73.6;20100;0,0;37.5
10366;Saulcy;0,0;62;12;5.4;73.7;N/A - secret statistique;0,0;7.1
10367;La Saulsotte;4.5;681;11;36,0;80.8;23310;0,0;13.6
10368;Savières;50,0;1075;21;58,0;80.8;23720;0,0;25,0
10369;Semoine;0,0;219;9;9.7;79.3;21350;0,0;8.3
10370;Soligny-les-Étangs;36.4;259;6;16.2;82.4;22930;0,0;9.1
10371;Sommeval;0,0;301;4;31.5;82.2;25000;0,0;0,0
10372;Soulaines-Dhuys;9.7;419;15;20.9;78,0;22580;39.6;0,0
10373;Souligny;29,0;377;12;35.6;75.5;25810;0,0;16.1
10374;Spoy;11.1;147;8;14.2;78.4;24720;0,0;0,0
10375;Thennelières;43.8;336;11;49.9;78.6;26230;12.5;12.5
10376;Thieffrain;42.9;156;5;21.2;89.6;24010;0,0;0,0
10377;Thil;0,0;106;3;5.5;76.2;23180;0,0;0,0
10378;Thors;0,0;68;1;8.2;73.3;N/A - secret statistique;0,0;0,0
10379;Torcy-le-Grand;40.9;441;15;58.5;79.9;22570;49.2;2.3
10380;Torcy-le-Petit;29.6;72;7;9.9;80.4;N/A - secret statistique;64.8;0,0
10381;Torvilliers;29.2;1035;54;85.5;75.6;27700;51.5;10,0
10382;Traînel;15.9;1064;31;53.2;79.4;21920;30.8;7.7
10383;Trancault;9.1;181;7;6.8;76.1;23380;9.1;0,0
10384;Trannes;0,0;198;3;19.6;69,0;22470;0,0;0,0
10386;Trouans;3.7;203;11;6.8;76.1;20900;48.1;0,0
10387;Troyes;33.1;62443;2117;4730.5;68.5;18260;10.7;2,0
10388;Turgy;33.3;44;2;4.4;78.3;N/A - secret statistique;0,0;0,0
10389;Unienville;0,0;108;3;9.2;85.5;23500;0,0;33.3
10390;Urville;0,0;110;19;9,0;82.5;N/A - secret statistique;0,0;1.1
10391;Vailly;46.9;310;7;27.6;76.7;25680;0,0;34.7
10392;Vallant-Saint-Georges;68.8;417;14;23.3;78.2;24540;2.1;10.4
10393;Vallentigny;33.3;186;5;11.8;87.1;22320;0,0;22.2
10394;Vallières;78,0;169;9;20.3;72.4;19980;0,0;0,0
10395;Vanlay;6.2;287;9;11.1;76.9;21590;0,0;0,0
10396;Vauchassis;15.4;498;7;20.6;80.3;24560;0,0;30.8
10397;Vauchonvilliers;0,0;172;2;14.8;79,0;21350;0,0;0,0
10398;Vaucogne;0,0;71;5;4.3;80,0;N/A - secret statistique;0,0;18.2
10399;Vaudes;20.9;708;20;93.5;80.2;21520;49.6;16.3
10400;Vaupoisson;30,0;127;4;11.8;78.1;20980;0,0;20,0
10401;Vendeuvre-sur-Barse;44.1;2256;79;43.4;73.5;19380;14.5;7.3
10402;La Vendue-Mignot;68.8;242;4;23.1;83.2;24430;0,0;0,0
10403;Vernonvilliers;0,0;57;2;7.4;76.5;N/A - secret statistique;0,0;50,0
10404;Verpillières-sur-Ource;0,0;109;10;6.1;84.1;20680;0,0;0,0
10405;Verricourt;0,0;60;2;8.7;79.4;N/A - secret statistique;0,0;0,0
10406;Verrières;14.8;1888;35;186.6;82,0;25140;13,0;40.8
10408;Viâpres-le-Petit;35.3;127;9;11.4;80.3;21520;0,0;0,0
10409;Villacerf;25,0;600;12;62.2;83.9;24370;10,0;35,0
10410;Villadin;60,0;105;4;8.5;80.4;22190;0,0;0,0
10411;La Ville-aux-Bois;0,0;28;1;5,0;87.5;N/A - secret statistique;0,0;0,0
10412;Villechétif;65.5;945;31;77.2;78.6;27500;4.2;25.9
10414;Villeloup;0,0;129;6;7.9;77.2;26970;4.3;47.8
10416;Villemereuil;29.4;240;10;30.7;80.9;24240;5.9;29.4
10417;Villemoiron-en-Othe;30,0;204;5;16.3;74.3;23060;0,0;50,0
10418;Villemorien;20,0;203;6;14.7;72.5;22620;0,0;0,0
10419;Villemoyenne;14.5;731;17;59.9;78.4;23220;3.6;43.6
10420;Villenauxe-la-Grande;17.4;2604;59;144.3;57.7;21160;10,0;3.5
10421;La Villeneuve-au-Châtelot;0,0;148;5;24,0;74.2;21720;9.1;45.5
10422;Villeneuve-au-Chemin;0,0;196;3;58.5;73.2;21620;0,0;69.2
10423;La Villeneuve-au-Chêne;46.7;404;8;36.9;74.9;23440;0,0;0,0
10424;Villeret;50,0;64;2;19.7;79.4;N/A - secret statistique;0,0;0,0
10425;Villery;38.5;267;6;74.4;81.5;23420;0,0;30.8
10426;Ville-sous-la-Ferté;15,0;908;21;45.9;65.5;19330;34.3;17.7
10427;Ville-sur-Arce;3,0;203;30;12.6;79.2;28090;33.3;1,0
10428;Ville-sur-Terre;0,0;97;3;6,0;84.6;22600;0,0;40,0
10429;Villette-sur-Aube;23.5;252;13;34.6;80.1;21640;73.9;0.8
10430;Villiers-Herbisse;75,0;82;10;3.1;78.9;N/A - secret statistique;0,0;1.5
10431;Villiers-le-Bois;0,0;106;4;20.5;69.4;N/A - secret statistique;0,0;0,0
10432;Villiers-sous-Praslin;42.9;68;5;8.1;66.7;N/A - secret statistique;0,0;0,0
10433;Villy-en-Trodes;31.2;260;8;14.5;80,0;24350;0,0;6.2
10434;Villy-le-Bois;0,0;58;2;10.7;70.3;N/A - secret statistique;0,0;60,0
10435;Villy-le-Maréchal;66.7;192;3;58.4;85.1;27290;0,0;0,0
10436;Vinets;34.4;187;7;20.4;82.9;23130;39.7;22.9
10437;Virey-sous-Bar;3.6;591;16;54.5;75.6;20400;41.4;33.3
10438;Vitry-le-Croisé;30,0;224;32;6.8;76,0;24550;16,0;0,0
10439;Viviers-sur-Artaut;0,0;120;12;19.9;75.3;25410;0,0;0,0
10440;Voigny;32.4;141;21;19.9;86.7;23980;5.9;0,0
10441;Vosnon;50,0;237;4;18.5;75.6;20990;0,0;0,0
10442;Voué;60.3;696;16;52.5;83.5;23560;5.9;25,0
10443;Vougrey;0,0;41;2;9.8;85.7;N/A - secret statistique;0,0;0,0
10444;Vulaines;34.6;225;9;25.8;75.7;21220;57.7;3.8
10445;Yèvres-le-Petit;0,0;54;7;6.5;73.5;N/A - secret statistique;0,0;0,0
11001;Aigues-Vives;5.5;536;17;52.5;76.4;19590;1.4;4.1
11002;Airoux;14.3;189;3;34.4;76.9;22660;71.4;0,0
11003;Ajac;0,0;198;5;37.4;85.6;20540;0,0;30,0
11004;Alaigne;1.1;331;17;23.9;68.1;18170;3.4;0,0
11005;Alairac;31.1;1389;23;84.9;78.3;22790;0,0;18,0
11006;Albas;40,0;78;3;3.4;58.5;N/A - secret statistique;0,0;0,0
11007;Albières;0,0;111;2;6.4;65.4;15540;0,0;0,0
11008;Alet-les-Bains;45,0;384;10;16.3;71,0;19430;2.5;0,0
11009;Alzonne;78.7;1590;30;71,0;72.2;19640;2.1;5.8
11010;Antugnac;8.3;292;7;30.8;73.4;20310;0,0;0,0
11011;Aragon;28.6;476;12;23.2;76.9;22650;0,0;9.5
11012;Argeliers;37.6;2128;53;197.2;75.9;20980;20,0;6.8
11013;Argens-Minervois;36.2;375;16;81.7;80.2;21000;2.1;46.8
11014;Armissan;52.3;1474;34;117.8;77.1;22960;8.3;3.7
11015;Arques;15.6;253;9;13.7;71.2;14800;3.1;0,0
11016;Arquettes-en-Val;0,0;79;7;8.5;73.5;N/A - secret statistique;0,0;0,0
11017;Artigues;0,0;73;1;11.6;75.7;N/A - secret statistique;0,0;0,0
11018;Arzens;34.4;1196;30;56.7;77.3;22370;47.4;1.4
11019;Aunat;0,0;61;4;5.7;51.7;N/A - secret statistique;0,0;0,0
11020;Auriac;0,0;33;2;1.6;58.8;N/A - secret statistique;0,0;0,0
11021;Axat;46.4;482;25;41,0;73.7;18930;13,0;7.2
11022;Azille;35.2;1125;33;48.2;73.4;19630;4.7;3.1
11023;Badens;23.1;729;21;75.9;73.7;21020;3.7;1.5
11024;Bages;59.1;750;30;59.9;79.1;21520;0,0;14.8
11025;Bagnoles;8,0;315;8;56,0;82.8;21220;0,0;4,0
11026;Baraigne;0,0;164;2;34.5;83.8;22360;0,0;0,0
11027;Barbaira;37.7;787;16;83.7;77.2;19650;0,0;14.8
11028;Belcaire;52.4;369;21;12,0;70,0;19360;19,0;1.6
11029;Belcastel-et-Buc;0,0;60;1;4.2;78.1;N/A - secret statistique;0,0;0,0
11030;Belflou;50,0;111;6;12.4;80.6;28730;0,0;25,0
11031;Belfort-sur-Rebenty;0,0;24;2;4.6;85.7;N/A - secret statistique;66.7;0,0
11032;Bellegarde-du-Razès;33.3;252;4;39.3;78.6;19290;0,0;0,0
11033;Belpech;32.1;1339;35;31.5;77.1;20740;2.3;6,0
11034;Belvèze-du-Razès;32.1;841;31;186.1;75.6;19240;4.5;37.5
11035;Belvianes-et-Cavirac;28.6;259;8;22.2;69.4;18720;14.3;7.1
11036;Belvis;33.3;162;6;6.9;76.7;17430;0,0;16.7
11037;Berriac;22.6;958;9;358.8;56.1;17910;0,0;54.7
11038;Bessède-de-Sault;0,0;57;1;3.8;56.2;N/A - secret statistique;0,0;0,0
11039;La Bezole;0,0;47;1;7.2;76.2;N/A - secret statistique;0,0;0,0
11040;Bizanet;21.9;1749;33;47.2;80,0;21900;2,0;6,0
11041;Bize-Minervois;43.6;1292;47;62.1;76.6;20550;17.9;1,0
11042;Blomac;0,0;254;6;30.2;77.2;20100;0,0;44.4
11043;Bouilhonnac;0,0;222;1;38.9;74.1;24790;0,0;0,0
11044;Bouisse;0,0;103;3;4,0;68.6;16980;0,0;0,0
